idade,tempo_cliente_meses,genero,tipo_contrato,tipo_internet,valor_mensal,valor_total,num_servicos_extra,suporte_tecnico,pagamento_automatico,forma_pagamento,num_reclamacoes_12m,atrasos_pagamento_12m,uso_dados_gb,churn
56,25,M,anual,nenhuma,72.11,1671.14,3,sim,sim,cartao_credito,3,0,100.5,0
49,39,M,bianual,fibra,98.94,3365.63,1,nao,sim,cartao_credito,1,3,132.8,0
39,58,M,bianual,fibra,118.65,6992.57,3,sim,sim,cartao_credito,3,1,141.8,1
63,33,F,mensal,fibra,138.51,4576.74,7,sim,nao,pix,0,2,44.5,1
72,3,F,mensal,fibra,76.6,210.84,0,nao,nao,debito_automatico,2,0,33.7,1
61,6,M,mensal,nenhuma,30.7,191.39,1,sim,sim,cartao_credito,1,1,134.8,0
65,59,F,anual,fibra,146.31,8976.48,7,nao,sim,boleto,1,3,131.7,0
69,57,M,anual,fibra,140.63,8187.0,6,nao,sim,boleto,0,2,24.0,0
40,56,M,bianual,dsl,43.64,2091.62,0,nao,nao,boleto,1,0,48.7,0
21,10,F,mensal,fibra,103.29,954.65,1,sim,nao,cartao_credito,1,1,33.8,1
38,13,M,anual,fibra,123.36,1509.81,5,nao,nao,cartao_credito,2,0,90.8,0
64,29,M,anual,dsl,107.87,3108.66,6,nao,nao,cartao_credito,1,0,81.2,0
68,17,F,mensal,fibra,137.48,2283.32,5,nao,sim,pix,1,0,13.0,0
49,28,F,bianual,dsl,99.84,2755.48,6,nao,sim,pix,1,1,91.4,0
66,41,M,bianual,dsl,79.29,3262.08,4,nao,sim,pix,0,2,107.6,0
22,21,F,anual,fibra,158.35,3457.32,7,nao,nao,boleto,1,1,111.9,0
57,9,M,bianual,dsl,93.98,812.24,4,sim,sim,cartao_credito,3,1,34.0,0
60,29,F,anual,nenhuma,50.22,1501.25,3,sim,nao,cartao_credito,2,2,83.4,0
49,53,M,anual,fibra,141.75,7610.14,5,nao,sim,cartao_credito,1,0,213.2,1
62,45,F,anual,dsl,79.67,3289.68,3,nao,sim,cartao_credito,1,4,49.3,0
48,24,M,anual,fibra,117.04,2844.73,4,sim,sim,cartao_credito,4,1,205.0,0
50,23,F,anual,dsl,94.99,1908.33,6,nao,nao,debito_automatico,1,0,58.5,0
55,43,F,bianual,dsl,110.14,4175.99,7,sim,sim,debito_automatico,1,1,177.6,0
67,13,M,anual,fibra,128.17,1746.98,4,nao,nao,debito_automatico,2,0,130.6,0
33,61,F,anual,fibra,101.12,5771.93,0,nao,nao,pix,1,0,88.2,1
36,63,M,bianual,fibra,122.19,7252.44,4,nao,sim,pix,1,0,115.5,0
43,2,F,mensal,dsl,80.7,167.89,2,nao,nao,pix,3,0,164.5,1
30,70,M,anual,dsl,61.29,3957.24,1,sim,sim,pix,0,1,28.8,0
38,2,M,mensal,fibra,139.75,250.82,7,nao,nao,cartao_credito,1,1,226.6,1
39,34,F,anual,fibra,103.55,3047.39,3,nao,sim,debito_automatico,0,0,118.2,1
37,49,M,anual,nenhuma,68.95,3224.91,6,sim,nao,debito_automatico,2,1,34.3,0
43,24,F,mensal,fibra,95.85,2047.21,2,sim,sim,cartao_credito,3,4,164.7,1
49,15,F,anual,fibra,138.08,1787.37,4,nao,sim,boleto,3,0,93.8,0
61,4,M,mensal,fibra,133.51,540.78,5,sim,nao,debito_automatico,2,1,138.3,1
36,53,M,anual,dsl,110.24,5350.29,7,nao,sim,debito_automatico,2,1,80.2,1
70,3,F,mensal,fibra,111.78,323.9,1,nao,nao,boleto,0,2,150.8,1
47,35,F,mensal,dsl,76.58,2334.35,4,sim,sim,boleto,0,0,51.0,1
62,29,M,anual,dsl,77.9,2148.67,3,nao,sim,cartao_credito,1,2,65.1,0
25,70,M,bianual,fibra,130.0,8884.95,3,nao,sim,boleto,1,1,129.7,0
28,67,F,anual,dsl,101.85,6414.33,6,nao,nao,cartao_credito,0,0,228.8,0
46,59,F,mensal,fibra,117.57,6364.33,1,nao,sim,cartao_credito,2,0,87.8,1
40,53,F,anual,fibra,128.28,6201.84,4,sim,sim,boleto,0,1,155.7,0
48,40,M,mensal,dsl,89.45,3119.58,3,nao,sim,boleto,0,1,146.3,0
27,26,F,anual,fibra,156.68,3556.89,7,sim,sim,debito_automatico,1,1,218.3,0
47,12,F,anual,nenhuma,33.01,375.97,1,nao,nao,boleto,2,1,39.0,0
60,70,M,bianual,dsl,59.09,3630.7,1,nao,nao,cartao_credito,1,0,113.4,0
63,28,M,anual,fibra,89.08,2231.57,0,sim,nao,boleto,0,1,105.6,0
33,31,M,bianual,nenhuma,41.1,1124.98,3,nao,sim,debito_automatico,1,1,113.4,0
39,11,F,mensal,dsl,54.47,605.46,0,nao,sim,boleto,1,0,57.2,1
50,20,M,bianual,fibra,121.96,2292.71,4,nao,nao,boleto,1,0,89.7,0
50,46,F,bianual,dsl,76.51,3380.5,1,nao,nao,cartao_credito,3,0,176.7,0
67,31,F,anual,nenhuma,53.75,1610.58,3,sim,sim,cartao_credito,2,0,40.9,0
42,43,M,anual,fibra,140.9,5630.21,4,sim,nao,debito_automatico,2,0,129.1,0
59,16,F,mensal,fibra,112.72,1640.64,5,sim,sim,cartao_credito,2,1,75.0,1
72,6,F,bianual,fibra,80.26,446.16,0,nao,sim,cartao_credito,2,1,108.5,0
36,64,M,anual,fibra,95.16,5828.14,1,nao,sim,cartao_credito,2,2,72.5,0
69,32,F,bianual,fibra,117.94,3478.63,2,nao,sim,boleto,0,1,176.6,0
38,27,F,anual,dsl,86.12,2039.99,4,nao,sim,pix,2,2,34.9,0
38,21,M,anual,nenhuma,69.26,1502.08,7,nao,sim,pix,1,1,109.3,0
58,48,F,bianual,dsl,61.04,2919.61,1,sim,sim,debito_automatico,1,0,187.0,0
56,41,F,anual,fibra,80.42,2846.34,0,sim,sim,cartao_credito,1,0,114.5,0
52,29,M,anual,fibra,118.85,3553.98,5,nao,sim,cartao_credito,2,0,47.3,1
32,68,F,bianual,fibra,161.99,9738.57,7,sim,sim,debito_automatico,1,0,45.8,0
23,65,F,anual,fibra,135.19,7641.01,6,nao,nao,boleto,2,2,107.9,1
74,15,F,bianual,dsl,88.39,1172.9,4,sim,nao,debito_automatico,1,3,18.3,0
72,47,M,bianual,fibra,89.26,4348.79,0,nao,sim,pix,0,2,132.9,0
72,70,M,mensal,dsl,84.99,5320.21,4,nao,sim,cartao_credito,2,3,24.9,0
49,36,M,bianual,fibra,107.27,3890.29,3,nao,sim,debito_automatico,1,0,35.5,0
72,3,F,mensal,dsl,76.51,224.62,3,nao,sim,cartao_credito,0,0,256.0,0
47,10,F,mensal,nenhuma,51.7,493.03,3,nao,sim,pix,2,1,225.5,1
22,49,F,bianual,dsl,98.35,4448.65,4,sim,sim,cartao_credito,5,1,65.8,0
30,65,M,bianual,nenhuma,72.58,4097.73,5,nao,sim,boleto,2,2,196.0,0
34,10,F,bianual,dsl,53.25,528.31,1,sim,nao,boleto,0,0,47.6,0
41,40,F,anual,dsl,62.91,2337.63,0,sim,sim,cartao_credito,0,1,133.8,0
76,36,F,bianual,fibra,93.8,3231.59,0,nao,sim,debito_automatico,2,2,206.1,0
38,21,F,mensal,fibra,109.0,1969.35,3,sim,sim,cartao_credito,2,2,54.1,1
55,46,F,bianual,nenhuma,58.46,2703.11,4,sim,nao,boleto,1,4,24.6,0
34,64,M,anual,fibra,142.58,9019.76,6,nao,nao,cartao_credito,0,0,99.5,1
57,18,F,mensal,nenhuma,49.38,849.61,3,nao,nao,pix,2,3,52.0,0
53,4,F,mensal,fibra,125.84,477.82,4,nao,nao,boleto,1,2,55.2,0
27,26,F,mensal,dsl,104.1,2483.05,7,sim,sim,boleto,3,2,35.3,1
46,23,M,mensal,fibra,145.94,3082.99,5,nao,sim,pix,1,0,4.5,1
24,53,F,mensal,nenhuma,49.57,2269.1,5,nao,nao,debito_automatico,1,1,59.4,1
73,39,M,bianual,fibra,110.62,4259.57,2,nao,sim,debito_automatico,1,3,64.4,0
61,2,M,anual,fibra,100.93,173.4,1,sim,nao,debito_automatico,0,1,47.4,1
76,25,M,mensal,nenhuma,86.14,1831.09,7,nao,sim,cartao_credito,3,1,34.2,0
72,53,M,bianual,fibra,116.33,5278.87,4,nao,sim,pix,1,0,166.5,0
31,35,M,anual,fibra,99.35,3097.15,0,sim,sim,cartao_credito,1,0,115.1,0
61,41,F,bianual,nenhuma,48.14,1902.76,3,sim,sim,cartao_credito,1,1,26.5,0
24,20,F,mensal,dsl,45.51,897.67,0,nao,nao,boleto,1,0,103.6,1
77,23,M,anual,fibra,137.24,2948.66,7,sim,sim,boleto,2,2,42.8,0
66,10,F,mensal,dsl,88.0,819.92,4,sim,sim,boleto,1,1,156.9,0
60,6,F,mensal,fibra,125.23,725.35,6,nao,sim,boleto,2,0,48.1,1
79,3,F,mensal,fibra,128.4,373.4,3,sim,nao,pix,2,0,177.8,1
70,45,M,bianual,dsl,63.39,2906.75,0,sim,nao,debito_automatico,1,0,169.4,0
71,12,M,anual,fibra,144.61,1759.3,5,nao,nao,cartao_credito,0,1,124.4,1
24,42,F,anual,fibra,143.77,6127.14,5,nao,sim,boleto,0,1,47.1,1
19,69,F,bianual,fibra,95.18,6691.11,1,nao,sim,cartao_credito,2,0,72.4,0
77,51,F,bianual,nenhuma,58.05,3037.42,5,sim,sim,cartao_credito,0,0,79.5,0
33,42,M,mensal,dsl,41.58,1678.36,1,sim,sim,debito_automatico,2,1,95.9,1
44,9,F,mensal,fibra,126.75,1105.42,5,nao,sim,cartao_credito,4,2,187.8,1
20,36,F,anual,nenhuma,79.13,2835.7,5,nao,nao,cartao_credito,0,0,66.3,0
56,65,F,anual,dsl,56.38,3260.86,1,nao,sim,boleto,1,3,154.7,1
68,28,F,anual,fibra,104.32,2693.39,2,sim,sim,cartao_credito,0,0,31.3,0
70,60,F,mensal,nenhuma,28.56,1769.34,1,sim,sim,boleto,1,0,51.4,0
54,52,F,bianual,fibra,133.0,6601.68,5,sim,sim,debito_automatico,1,0,43.6,0
59,20,F,anual,fibra,108.29,1863.36,1,nao,sim,pix,2,1,156.4,0
49,11,F,anual,fibra,117.69,1205.41,5,nao,nao,boleto,1,0,211.5,0
45,2,F,mensal,fibra,103.22,182.11,3,sim,nao,pix,3,0,57.6,0
52,20,M,anual,dsl,66.89,1232.46,0,nao,nao,debito_automatico,0,1,45.8,0
76,24,F,bianual,dsl,116.86,2689.64,7,nao,nao,cartao_credito,0,0,74.2,0
33,48,F,bianual,nenhuma,62.92,2872.25,5,nao,sim,pix,1,0,41.1,0
47,42,M,bianual,fibra,119.66,4764.85,2,nao,nao,pix,2,0,59.2,1
55,35,M,mensal,fibra,135.08,4035.97,7,sim,nao,pix,0,0,74.3,1
53,53,F,bianual,fibra,137.45,6840.63,5,nao,sim,cartao_credito,1,3,74.9,0
19,56,F,bianual,fibra,137.45,6587.21,6,sim,nao,pix,1,1,20.4,0
35,52,M,bianual,nenhuma,37.85,1832.34,1,sim,nao,debito_automatico,1,0,56.9,0
58,65,M,bianual,dsl,35.9,2285.43,0,sim,nao,pix,1,1,246.5,0
61,26,M,bianual,dsl,52.91,1203.95,0,nao,sim,cartao_credito,2,0,24.2,0
63,60,F,bianual,dsl,92.89,5759.3,4,sim,sim,cartao_credito,2,0,95.0,0
79,31,F,anual,fibra,137.49,4160.33,6,nao,nao,pix,3,2,88.4,1
59,14,F,bianual,fibra,156.04,1951.95,7,nao,nao,pix,1,0,294.5,0
53,11,M,bianual,fibra,155.77,1591.5,7,nao,sim,debito_automatico,0,2,92.0,0
38,7,F,mensal,dsl,79.33,482.78,4,nao,sim,boleto,1,2,233.2,0
40,69,F,bianual,fibra,136.59,8052.59,5,nao,sim,cartao_credito,0,0,90.1,0
69,13,F,mensal,fibra,98.06,1317.07,2,nao,sim,debito_automatico,1,0,55.3,0
47,61,M,anual,dsl,55.43,3330.64,0,nao,nao,pix,2,3,93.9,0
62,57,M,anual,fibra,103.25,5920.14,1,nao,sim,boleto,1,1,30.3,0
25,32,F,anual,dsl,48.32,1506.71,0,nao,sim,pix,2,0,99.8,0
25,66,M,mensal,fibra,136.3,9277.85,5,sim,nao,cartao_credito,0,3,59.6,0
31,66,F,anual,dsl,82.96,5635.15,4,nao,sim,cartao_credito,2,1,55.6,0
30,67,F,mensal,fibra,133.35,7698.21,6,nao,nao,cartao_credito,0,0,165.2,1
55,36,M,bianual,nenhuma,38.65,1235.42,1,nao,sim,cartao_credito,1,2,68.6,0
57,22,M,bianual,dsl,104.31,2132.25,7,sim,sim,pix,3,1,14.3,0
52,4,F,bianual,fibra,122.91,451.43,5,sim,nao,cartao_credito,0,2,118.5,0
35,61,F,anual,dsl,119.33,6952.4,7,nao,sim,debito_automatico,2,1,136.5,0
53,63,F,anual,dsl,95.87,5455.8,5,nao,sim,cartao_credito,1,3,321.0,0
25,39,M,bianual,dsl,59.37,2337.41,2,nao,sim,pix,3,1,99.4,0
47,6,F,mensal,nenhuma,71.85,367.08,5,nao,nao,boleto,2,0,64.3,1
27,60,M,bianual,dsl,83.75,5066.72,4,nao,sim,cartao_credito,1,1,119.9,0
22,22,F,anual,fibra,86.78,1772.99,1,sim,sim,boleto,1,0,32.2,0
28,40,F,bianual,fibra,69.94,2380.83,0,nao,sim,debito_automatico,0,0,55.5,0
24,48,M,mensal,fibra,137.23,6714.91,5,sim,nao,debito_automatico,1,2,128.6,1
47,11,F,mensal,dsl,48.12,497.22,0,nao,nao,cartao_credito,0,0,72.4,0
51,5,F,mensal,nenhuma,20.0,99.49,0,sim,nao,boleto,1,1,17.9,0
55,6,M,mensal,dsl,60.12,369.99,0,sim,nao,cartao_credito,1,0,68.2,0
45,70,F,bianual,fibra,128.45,7704.48,4,nao,nao,boleto,3,2,92.9,0
28,69,F,bianual,nenhuma,74.7,4651.41,7,sim,sim,cartao_credito,1,1,70.2,0
19,31,F,anual,dsl,86.3,2337.62,3,nao,sim,debito_automatico,0,1,20.5,0
62,31,M,mensal,fibra,114.44,3085.03,1,nao,nao,pix,1,1,7.1,1
78,30,F,anual,nenhuma,67.77,2112.65,4,sim,nao,cartao_credito,1,1,145.2,0
35,26,M,mensal,fibra,123.53,3247.48,3,nao,nao,debito_automatico,2,3,134.6,1
30,40,F,bianual,dsl,89.51,3304.51,4,sim,nao,pix,1,1,50.7,0
37,26,F,anual,fibra,110.45,2835.68,3,nao,nao,cartao_credito,0,0,49.1,0
31,45,M,bianual,nenhuma,56.55,2630.99,4,nao,sim,debito_automatico,4,1,65.1,0
31,28,M,anual,fibra,109.53,2742.25,2,nao,nao,boleto,2,2,150.4,1
48,46,F,anual,fibra,135.94,5332.95,7,sim,sim,boleto,1,1,93.7,0
66,69,M,bianual,dsl,80.84,5660.63,4,nao,nao,cartao_credito,1,1,200.1,0
62,15,F,anual,nenhuma,29.58,441.28,2,nao,nao,cartao_credito,1,2,92.0,0
77,5,F,anual,fibra,91.88,405.21,0,nao,nao,cartao_credito,4,1,42.8,1
40,38,F,bianual,fibra,130.66,4706.54,5,nao,sim,debito_automatico,3,1,52.4,0
48,9,M,anual,nenhuma,43.78,347.56,3,sim,nao,cartao_credito,2,1,121.7,0
41,17,M,mensal,dsl,69.56,1147.66,1,sim,nao,boleto,0,0,232.6,1
20,57,M,anual,fibra,105.64,5898.12,3,nao,sim,debito_automatico,2,1,96.9,0
42,31,F,anual,fibra,108.48,3044.54,3,sim,sim,debito_automatico,3,2,168.2,1
34,40,F,mensal,fibra,144.24,5805.18,6,nao,nao,debito_automatico,0,0,112.3,0
47,56,F,bianual,dsl,94.43,4995.75,4,sim,nao,debito_automatico,1,2,104.4,0
27,10,M,mensal,dsl,88.63,878.56,5,sim,nao,debito_automatico,2,0,250.0,0
63,35,M,mensal,dsl,96.86,3315.39,5,nao,nao,debito_automatico,2,2,35.8,1
70,3,M,mensal,fibra,131.77,371.65,6,sim,sim,boleto,0,0,66.0,1
77,36,F,bianual,dsl,53.42,1747.24,0,nao,sim,cartao_credito,2,0,57.2,0
23,17,M,anual,fibra,115.15,1743.9,3,nao,nao,cartao_credito,0,1,83.1,0
25,66,M,anual,nenhuma,69.48,4581.96,5,sim,sim,boleto,1,1,23.6,0
77,19,F,mensal,fibra,100.54,1868.98,1,sim,sim,cartao_credito,0,3,80.3,0
70,15,F,mensal,fibra,116.19,1579.35,3,sim,sim,cartao_credito,1,0,49.3,1
54,2,M,mensal,fibra,105.37,219.89,3,nao,sim,cartao_credito,2,2,52.0,1
37,10,F,anual,fibra,141.11,1428.13,6,sim,sim,boleto,1,1,178.6,0
50,16,M,mensal,fibra,150.41,2106.61,7,nao,nao,boleto,0,1,44.8,1
51,17,M,mensal,dsl,60.51,907.81,0,nao,sim,cartao_credito,1,1,296.2,1
70,54,M,mensal,nenhuma,27.24,1410.37,1,sim,nao,pix,2,1,94.2,0
50,64,M,bianual,dsl,110.32,6145.98,6,sim,sim,cartao_credito,2,1,9.9,0
19,62,F,bianual,dsl,52.46,3391.95,1,sim,nao,boleto,1,1,168.4,0
61,69,F,bianual,fibra,110.55,7457.12,3,sim,sim,cartao_credito,4,0,6.8,0
66,65,F,bianual,dsl,108.8,6104.8,7,sim,sim,pix,1,3,29.5,0
36,33,M,bianual,fibra,135.9,4209.78,7,nao,sim,debito_automatico,1,3,109.6,0
25,29,F,anual,fibra,143.67,3726.43,7,sim,nao,cartao_credito,0,0,70.0,0
26,47,F,bianual,fibra,99.77,4445.77,1,sim,nao,debito_automatico,1,0,134.0,0
70,23,M,anual,fibra,83.39,1725.03,1,nao,nao,debito_automatico,1,1,52.4,0
45,44,F,mensal,dsl,59.84,2676.03,1,nao,sim,debito_automatico,2,0,52.1,0
50,72,F,bianual,fibra,124.01,8877.11,6,nao,sim,debito_automatico,2,0,59.6,0
77,15,F,anual,fibra,114.33,1768.65,1,nao,nao,boleto,1,0,114.2,0
21,56,M,bianual,dsl,80.7,4020.24,3,sim,sim,cartao_credito,0,1,136.6,0
30,68,F,anual,fibra,139.01,8763.38,6,nao,nao,cartao_credito,0,3,31.1,1
69,39,F,anual,dsl,80.86,3188.52,3,nao,nao,cartao_credito,1,2,184.3,0
51,26,F,bianual,fibra,150.84,3626.8,7,nao,nao,boleto,2,0,286.0,0
19,19,F,mensal,nenhuma,56.83,999.67,3,sim,sim,debito_automatico,1,0,81.1,0
61,13,M,mensal,dsl,66.49,905.17,3,nao,sim,cartao_credito,2,1,100.4,1
26,24,F,mensal,fibra,156.48,3771.19,7,nao,sim,boleto,2,2,49.4,1
66,54,F,anual,nenhuma,66.97,3696.53,4,sim,nao,debito_automatico,1,0,163.4,0
67,38,F,bianual,fibra,97.47,3449.76,1,nao,nao,cartao_credito,2,1,7.2,0
69,16,M,anual,fibra,129.05,1997.04,5,sim,sim,cartao_credito,0,0,222.0,1
46,40,M,bianual,dsl,78.18,2939.91,6,nao,nao,cartao_credito,2,1,205.6,0
34,59,M,anual,dsl,93.05,5160.88,6,sim,sim,cartao_credito,0,0,28.8,0
72,1,M,mensal,fibra,94.15,82.43,0,nao,sim,boleto,1,1,43.8,1
52,2,F,mensal,fibra,99.6,202.87,0,nao,sim,boleto,0,0,72.2,0
57,70,M,anual,fibra,135.83,8824.55,5,nao,nao,boleto,2,1,151.1,1
26,54,F,bianual,dsl,94.39,4925.62,5,sim,sim,cartao_credito,1,0,21.2,0
56,42,F,mensal,nenhuma,80.41,3449.54,5,nao,sim,pix,0,3,54.3,0
53,66,F,anual,fibra,122.04,8092.46,3,sim,sim,cartao_credito,0,1,123.8,0
36,43,M,bianual,nenhuma,69.85,2672.1,6,sim,sim,boleto,2,3,26.4,0
65,38,F,bianual,fibra,139.46,5160.12,4,sim,sim,cartao_credito,1,0,76.2,0
26,16,F,mensal,dsl,102.23,1552.5,7,sim,sim,debito_automatico,0,2,87.7,1
62,59,F,bianual,nenhuma,29.23,1555.61,2,nao,nao,pix,0,0,34.9,0
77,56,M,bianual,dsl,99.63,4787.98,6,sim,nao,cartao_credito,2,0,84.4,0
53,22,F,bianual,fibra,91.93,1973.84,1,nao,sim,pix,0,0,90.1,0
24,54,M,bianual,fibra,127.08,6903.29,5,nao,nao,boleto,2,0,48.8,1
52,53,F,mensal,fibra,136.38,7505.29,5,nao,nao,debito_automatico,3,0,18.6,0
50,7,M,mensal,dsl,70.73,455.99,2,sim,nao,debito_automatico,0,1,16.9,0
52,12,M,mensal,nenhuma,24.93,278.17,0,nao,sim,cartao_credito,1,0,117.7,0
34,43,F,bianual,fibra,146.47,5558.81,7,nao,nao,boleto,1,1,117.5,0
56,45,M,bianual,fibra,71.5,3368.48,0,sim,nao,cartao_credito,3,2,62.1,0
34,48,F,bianual,fibra,101.88,4987.64,3,sim,sim,pix,1,1,71.3,0
52,27,F,anual,dsl,51.92,1460.05,0,sim,nao,cartao_credito,0,0,55.1,0
54,61,M,anual,dsl,72.26,4183.37,3,nao,sim,boleto,1,1,189.2,0
58,33,M,mensal,fibra,136.15,4007.51,6,sim,nao,debito_automatico,1,2,56.0,1
67,15,M,mensal,dsl,98.23,1421.34,4,sim,nao,boleto,1,2,256.0,1
72,9,F,mensal,fibra,97.4,810.35,1,nao,sim,debito_automatico,2,1,41.1,0
66,64,F,bianual,dsl,68.42,4026.7,3,nao,sim,cartao_credito,1,2,164.5,1
67,51,M,bianual,fibra,83.66,3696.95,0,sim,nao,debito_automatico,2,1,26.5,0
71,34,F,mensal,fibra,135.68,3988.64,4,nao,sim,debito_automatico,1,0,104.9,1
33,16,M,anual,dsl,67.26,996.27,0,sim,nao,boleto,3,3,23.3,0
36,7,F,mensal,dsl,75.77,549.08,2,sim,nao,cartao_credito,2,0,49.3,0
51,12,F,anual,fibra,77.5,924.98,0,sim,sim,boleto,1,0,162.0,1
46,8,M,mensal,dsl,65.45,524.71,1,sim,sim,pix,0,0,24.3,0
61,39,F,bianual,dsl,58.07,2031.14,0,nao,nao,cartao_credito,0,0,213.8,1
18,15,M,mensal,fibra,146.2,2186.21,7,sim,nao,debito_automatico,2,0,143.5,0
26,10,F,mensal,nenhuma,68.44,637.36,6,nao,sim,debito_automatico,0,0,142.6,0
64,21,F,anual,nenhuma,78.1,1413.57,7,nao,sim,debito_automatico,1,0,142.3,0
68,51,F,anual,fibra,124.88,5916.45,5,sim,sim,cartao_credito,1,0,224.4,0
36,36,F,anual,nenhuma,39.84,1256.75,3,nao,nao,boleto,1,3,105.1,0
37,12,F,mensal,dsl,73.93,905.56,1,nao,sim,cartao_credito,1,0,49.1,0
52,54,M,bianual,fibra,153.06,8414.5,7,nao,sim,cartao_credito,2,2,124.1,0
47,36,F,anual,dsl,108.72,3551.86,7,sim,sim,cartao_credito,0,1,76.9,0
28,14,M,anual,fibra,116.82,1590.32,3,nao,nao,cartao_credito,1,2,196.4,0
49,50,F,bianual,dsl,66.12,3050.62,1,sim,sim,pix,2,0,80.6,0
68,72,M,bianual,nenhuma,67.74,4296.13,3,sim,nao,cartao_credito,1,1,149.3,0
63,39,F,anual,fibra,120.98,4623.3,3,nao,sim,cartao_credito,1,0,35.5,0
68,12,F,anual,dsl,117.68,1415.01,7,sim,nao,boleto,0,1,75.2,0
57,23,M,mensal,fibra,90.3,2087.17,0,nao,nao,pix,0,1,77.1,1
72,44,F,bianual,dsl,91.52,3543.03,5,sim,nao,debito_automatico,1,1,197.1,0
33,72,F,anual,dsl,114.06,7822.36,6,nao,nao,boleto,1,1,141.2,0
20,67,M,bianual,fibra,143.22,8202.25,6,sim,sim,cartao_credito,1,2,35.9,1
25,68,F,bianual,dsl,56.36,3326.72,1,sim,sim,boleto,0,2,83.2,0
79,60,F,anual,fibra,117.63,6113.54,3,nao,sim,pix,0,1,61.7,0
57,42,F,mensal,dsl,77.7,2811.22,2,sim,sim,cartao_credito,1,1,143.4,0
33,47,M,anual,dsl,62.23,2681.33,3,sim,nao,cartao_credito,1,2,154.4,0
70,53,F,bianual,dsl,47.62,2325.83,0,nao,sim,debito_automatico,2,0,184.2,0
37,52,M,anual,fibra,92.9,4780.43,0,nao,nao,cartao_credito,1,1,153.0,0
55,46,F,bianual,dsl,39.6,1668.54,0,nao,sim,cartao_credito,1,2,41.7,0
33,10,M,mensal,dsl,96.87,850.6,7,sim,nao,cartao_credito,1,3,77.1,0
23,64,M,bianual,dsl,76.84,5111.4,3,sim,nao,debito_automatico,0,1,163.4,0
34,1,M,mensal,dsl,66.93,68.61,1,nao,nao,boleto,0,1,205.6,1
32,31,M,mensal,nenhuma,77.3,2096.39,6,sim,sim,debito_automatico,0,0,25.2,1
52,32,F,mensal,fibra,126.66,3739.23,3,nao,nao,debito_automatico,1,1,121.7,0
19,72,F,bianual,fibra,106.66,6785.75,2,nao,nao,debito_automatico,0,1,79.3,0
32,7,F,mensal,nenhuma,22.02,160.59,0,nao,sim,cartao_credito,1,2,99.8,1
53,35,F,mensal,fibra,103.54,3338.32,3,sim,nao,cartao_credito,0,0,141.3,0
42,26,M,mensal,nenhuma,61.92,1400.02,5,nao,nao,debito_automatico,0,2,85.4,0
57,8,M,anual,dsl,92.66,737.85,4,nao,sim,debito_automatico,2,1,93.3,1
58,17,F,bianual,nenhuma,55.02,928.18,3,nao,sim,debito_automatico,0,0,33.2,0
77,31,F,anual,dsl,89.12,2481.49,4,sim,sim,debito_automatico,1,0,77.0,0
69,66,F,anual,dsl,107.38,6479.66,6,nao,sim,pix,2,1,73.5,0
32,28,M,anual,dsl,121.21,3166.5,7,sim,nao,boleto,3,1,70.7,0
60,64,F,anual,dsl,87.6,5065.61,4,sim,nao,boleto,1,0,69.4,0
56,53,M,bianual,fibra,108.94,5241.34,1,nao,sim,boleto,0,0,242.7,1
54,59,F,anual,fibra,92.19,5495.33,1,sim,nao,cartao_credito,1,1,139.7,0
67,62,M,bianual,fibra,97.41,6041.66,1,nao,sim,cartao_credito,0,0,28.6,0
27,52,F,bianual,nenhuma,21.15,1087.18,0,nao,sim,cartao_credito,0,0,13.9,0
41,53,M,bianual,fibra,128.34,6716.01,4,nao,nao,cartao_credito,3,1,74.6,0
68,12,F,mensal,dsl,54.88,628.51,1,nao,nao,cartao_credito,0,0,175.3,1
73,52,M,bianual,dsl,60.43,2891.55,1,sim,sim,pix,3,1,36.7,0
20,4,F,mensal,fibra,115.12,457.77,5,sim,sim,pix,0,0,156.4,1
47,54,M,anual,nenhuma,45.76,2157.89,2,sim,nao,boleto,4,2,42.9,0
34,48,F,bianual,fibra,147.97,6237.57,6,nao,sim,pix,2,2,61.6,1
28,55,M,anual,dsl,70.29,3383.68,1,nao,sim,boleto,0,1,71.8,0
21,47,M,anual,fibra,112.5,5269.22,2,sim,nao,boleto,4,1,85.3,0
51,27,F,mensal,fibra,96.72,2528.68,0,sim,nao,boleto,1,2,22.4,1
59,27,M,mensal,fibra,127.6,3238.6,4,sim,nao,cartao_credito,0,0,27.8,0
50,43,M,bianual,dsl,59.92,2435.48,0,nao,sim,boleto,0,2,60.5,0
40,35,F,anual,fibra,103.43,3676.2,1,sim,nao,debito_automatico,5,0,17.4,0
65,25,F,anual,dsl,89.75,1961.79,5,nao,nao,cartao_credito,1,1,56.0,0
58,36,F,anual,dsl,109.4,3649.51,7,sim,sim,debito_automatico,2,0,100.5,0
74,39,M,mensal,fibra,122.56,4789.56,4,sim,sim,cartao_credito,0,0,34.4,0
39,18,F,anual,fibra,143.31,2532.03,7,nao,sim,boleto,2,2,54.4,0
32,46,F,bianual,fibra,125.47,5408.18,6,nao,sim,debito_automatico,2,2,90.7,0
46,23,M,anual,dsl,93.12,1916.59,6,sim,nao,pix,1,0,25.0,0
49,20,F,anual,dsl,112.84,2345.47,7,sim,nao,boleto,2,0,101.2,0
46,31,M,bianual,fibra,97.25,2808.49,0,sim,sim,pix,1,2,77.7,0
69,8,F,anual,dsl,63.07,517.46,1,nao,sim,cartao_credito,3,1,41.1,0
